step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
15,CASH_IN,120939.29,16811.0,137750.29,57297.99,34083.78,0,0
15,PAYMENT,19044.09,41191.0,22146.91,0.0,0.0,0,0
197,TRANSFER,459487.01,459487.01,0.00,805733.58,1265220.59,0,0
11,TRANSFER,2037785.93,6106.0,0.0,299524.83,2555277.67,0,0
433,TRANSFER,4478923.83,6342416.55,1863492.72,48168.27,4527092.10,0,0
19,CASH_OUT,144750.96,0.0,0.0,211719.77,1234426.62,0,0
591,TRANSFER,5002564.38,5437883.76,435319.38,0.00,3786815.68,0,0
10,PAYMENT,12797.78,172917.35,160119.57,0.0,0.0,0,0
424,TRANSFER,3568631.36,3148443.94,0.00,0.00,3565258.74,0,0
24,CASH_OUT,2882545.85,2882545.85,0.00,0.00,0.00,0,0
19,CASH_IN,15138.4,1590614.99,1605753.39,112049.9,96911.5,0,0
19,CASH_OUT,255250.23,803094.0,547843.77,1008106.71,1471463.92,0,0
12,CASH_IN,127216.34,627.0,127843.34,95742.51,0.0,0,0
15,TRANSFER,643687.12,117425.0,0.0,0.0,643687.12,0,0
9,PAYMENT,3941.8,0.0,0.0,0.0,0.0,0,0
17,CASH_IN,137854.93,329984.0,467838.93,579271.96,697750.91,0,0
20,CASH_IN,33401.61,7563656.79,7597058.4,701835.27,796380.75,0,0
19,CASH_OUT,216200.6,0.0,0.0,2862499.78,3078700.37,0,0
16,CASH_IN,434522.57,2503548.72,2938071.3,5747372.52,8266994.08,0,0
18,CASH_OUT,27458.99,0.0,0.0,279175.04,306634.03,0,0
13,PAYMENT,39119.77,521304.0,482184.23,0.0,0.0,0,0
10,CASH_OUT,115121.35,0.0,0.0,319683.67,780559.14,0,0
13,PAYMENT,35650.11,21118.0,0.0,0.0,0.0,0,0
14,CASH_OUT,157481.01,528.0,0.0,3552471.42,3540820.97,0,0
15,TRANSFER,453226.57,64152.0,0.0,99549.19,552775.76,0,0
14,CASH_IN,110732.89,21039.0,131771.89,165575.51,232660.34,0,0
9,PAYMENT,3502.75,247693.25,244190.5,0.0,0.0,0,0
14,DEBIT,3817.95,523497.0,519679.05,82217.35,465596.05,0,0
14,CASH_OUT,252347.45,6033.0,0.0,261791.17,696525.13,0,0
19,CASH_IN,173094.59,488.0,173582.59,36551.61,0.0,0,0
12,PAYMENT,11029.47,0.0,0.0,0.0,0.0,0,0
13,CASH_OUT,215333.22,11484.0,0.0,1561841.48,1777174.7,0,0
19,PAYMENT,9194.87,38803.0,29608.13,0.0,0.0,0,0
149,TRANSFER,704622.55,647799.65,0.00,0.00,529624.12,0,0
11,CASH_IN,254489.11,4765735.93,5020225.04,970489.45,780664.14,0,0
16,CASH_OUT,233483.89,0.0,0.0,1184477.73,1579037.38,0,0
8,CASH_OUT,169917.12,0.0,0.0,504894.46,674811.58,0,0
11,CASH_OUT,306464.43,104363.0,0.0,286645.42,803471.45,0,0
17,PAYMENT,17709.3,0.0,0.0,0.0,0.0,0,0
326,TRANSFER,398698.91,398698.91,0.00,0.00,0.00,0,0
13,CASH_IN,255031.15,1193710.8,1448741.95,772088.64,347212.7,0,0
16,CASH_OUT,399901.06,10537.0,0.0,19902.0,262115.15,0,0
12,PAYMENT,16790.88,84165.0,67374.12,0.0,0.0,0,0
19,CASH_OUT,115498.77,1587.0,0.0,0.0,198101.98,0,0
11,CASH_OUT,572309.97,10154.0,0.0,257177.42,366097.26,0,0
12,PAYMENT,15366.5,0.0,0.0,0.0,0.0,0,0
15,CASH_IN,272467.19,11057.0,283524.19,48368.43,512158.48,0,0
17,CASH_OUT,10875.01,79787.0,68911.99,10206.0,21081.01,0,0
13,CASH_IN,324245.63,10956.0,335201.63,0.0,0.0,0,0
12,CASH_OUT,107371.29,414194.99,306823.7,0.0,107371.29,0,0
11,CASH_OUT,12461.0,12461.0,0.0,27964.11,40425.11,1,0
18,CASH_OUT,208753.87,0.0,0.0,1266911.65,1475665.52,0,0
241,CASH_OUT,26125.55,26125.55,0.00,188727.09,214852.64,0,0
18,PAYMENT,6356.47,0.0,0.0,0.0,0.0,0,0
19,PAYMENT,3698.5,112341.0,108642.5,0.0,0.0,0,0
9,PAYMENT,7753.08,60596.0,52842.92,0.0,0.0,0,0
9,PAYMENT,8180.12,124869.0,116688.88,0.0,0.0,0,0
323,TRANSFER,889504.15,889504.15,0.00,1583257.99,1583257.99,0,0
17,CASH_OUT,149059.59,0.0,0.0,958298.89,1942448.55,0,0
15,PAYMENT,17810.83,191139.0,173328.17,0.0,0.0,0,0
19,PAYMENT,4550.15,0.0,0.0,0.0,0.0,0,0
16,CASH_OUT,471312.25,11074.0,0.0,0.0,471312.25,0,0
17,PAYMENT,512.69,246540.92,246028.22,0.0,0.0,0,0
669,CASH_OUT,260630.12,260630.12,0.00,0.00,260630.12,0,0
16,CASH_OUT,189369.38,53164.0,0.0,7906147.11,8095516.49,0,0
16,CASH_IN,80997.18,1067220.3,1148217.48,101508.0,0.0,0,0
15,CASH_IN,205257.7,9284200.03,9489457.73,335846.97,11000.42,0,0
10,TRANSFER,780984.43,21670.0,0.0,0.0,780984.43,0,0
9,PAYMENT,31797.75,0.0,0.0,0.0,0.0,0,0
14,PAYMENT,12577.35,8096.0,0.0,0.0,0.0,0,0
15,CASH_OUT,40709.05,6066.0,0.0,510135.48,550844.54,0,0
14,CASH_OUT,61332.31,134619.0,73286.69,30866.0,293784.55,0,0
14,CASH_OUT,201437.64,134.0,0.0,116957.12,318394.76,0,0
8,CASH_OUT,113844.47,21511.0,0.0,10821.0,0.0,0,0
18,CASH_OUT,219709.73,10912.0,0.0,341937.42,806370.17,0,0
14,CASH_OUT,313870.88,0.0,0.0,819844.68,1309091.54,0,0
19,CASH_IN,25292.07,4285595.89,4310887.96,8669815.19,8644523.12,0,0
14,TRANSFER,784706.94,55873.0,0.0,320482.24,1892176.38,0,0
12,CASH_OUT,32149.12,0.0,0.0,3269108.95,3357196.39,0,0
17,CASH_IN,387418.97,1453270.62,1840689.59,1939412.3,1551993.33,0,0
11,CASH_IN,297299.04,399365.77,696664.81,549815.13,252516.09,0,0
18,CASH_OUT,7765.15,0.0,0.0,329413.55,337178.7,0,0
345,TRANSFER,254159.90,254159.90,0.00,0.00,254159.90,0,0
14,TRANSFER,307976.73,120486.16,0.0,2570054.29,2439036.41,0,0
17,PAYMENT,25878.74,79492.0,53613.26,0.0,0.0,0,0
9,CASH_IN,425889.88,4128925.16,4554815.04,1242145.54,911694.89,0,0
45,CASH_OUT,16501.56,16501.56,0.00,0.00,16501.56,0,0
11,CASH_OUT,338221.42,0.0,0.0,341259.97,504788.15,0,0
14,PAYMENT,6260.49,49942.0,43681.51,0.0,0.0,0,0
19,PAYMENT,518.26,158030.03,157511.77,0.0,0.0,0,0
170,CASH_OUT,147649.37,147649.37,0.0,1276920.56,1424569.93,1,0
17,TRANSFER,242980.0,11248.0,0.0,9729.8,252709.8,0,0
8,PAYMENT,24353.47,73956.23,49602.77,0.0,0.0,0,0
587,CASH_OUT,1163426.56,1270837.84,107411.28,1698439.03,1698439.03,0,0
321,TRANSFER,382797.93,382797.93,0.00,0.00,0.00,0,0
11,PAYMENT,4807.78,74423.74,69615.97,0.0,0.0,0,0
13,CASH_OUT,50443.14,0.0,0.0,105675.95,156119.08,0,0
256,CASH_OUT,70696.74,70696.74,0.0,90517.55,161214.29,1,0
253,CASH_OUT,20271.93,0.00,0.00,0.00,16399.86,0,0
12,CASH_OUT,113072.42,1052.0,0.0,651907.62,759576.3,0,0
13,PAYMENT,19535.87,120483.58,100947.71,0.0,0.0,0,0
14,CASH_OUT,550559.09,36075.0,0.0,237670.0,852944.39,0,0
8,CASH_OUT,141362.28,0.0,0.0,245252.34,0.0,0,0
18,CASH_OUT,312584.98,11962.0,0.0,1544923.3,1857508.28,0,0
91,TRANSFER,274153.18,271880.96,0.00,0.00,255051.95,0,0
17,CASH_OUT,274896.58,0.0,0.0,2166998.22,2441894.81,0,0
18,CASH_OUT,200765.34,0.0,0.0,560582.05,761347.39,0,0
378,CASH_OUT,17552.71,17552.71,0.00,0.00,17552.71,0,0
17,PAYMENT,5442.68,263376.26,257933.58,0.0,0.0,0,0
16,CASH_OUT,283444.32,0.0,0.0,1085300.33,1317630.87,0,0
9,CASH_IN,56615.3,2430698.28,2487313.58,269564.82,207269.0,0,0
373,CASH_OUT,82750.0,82750.0,0.0,0.0,82750.0,1,0
18,CASH_OUT,45992.07,0.0,0.0,160831.9,206823.97,0,0
255,CASH_OUT,250848.65,335087.86,84239.21,0.00,250848.65,0,0
15,PAYMENT,12769.36,0.0,0.0,0.0,0.0,0,0
9,PAYMENT,19872.15,85885.0,66012.85,0.0,0.0,0,0
12,PAYMENT,15207.69,0.0,0.0,0.0,0.0,0,0
141,TRANSFER,10601005.58,11260846.65,659841.07,0.00,0.00,0,0
10,DEBIT,3474.19,384068.68,380594.49,11625.0,15099.19,0,0
438,CASH_OUT,455014.69,455014.69,0.0,700724.17,1155738.85,1,0
18,CASH_OUT,235548.1,43148.0,0.0,199912.23,435460.34,0,0
9,PAYMENT,19520.65,173122.0,153601.35,0.0,0.0,0,0
15,PAYMENT,1835.35,201505.0,199669.65,0.0,0.0,0,0
7,TRANSFER,392940.08,21509.0,0.0,31383.27,611272.03,0,0
19,TRANSFER,312216.93,0.0,0.0,905834.47,1633634.49,0,0
9,CASH_IN,101137.65,6922298.54,7023436.19,200264.7,114031.13,0,0
646,CASH_OUT,31415.51,31415.51,0.00,0.00,0.00,0,0
19,CASH_OUT,40609.12,0.0,0.0,474664.37,607263.16,0,0
17,CASH_IN,255822.43,3500.0,259322.43,65823.53,0.0,0,0
17,PAYMENT,15006.5,612539.07,597532.57,0.0,0.0,0,0
17,PAYMENT,19252.64,1001322.0,982069.36,0.0,0.0,0,0
16,CASH_OUT,264184.8,64326.0,0.0,593273.74,857458.55,0,0
19,CASH_IN,79644.65,1439001.12,1518645.77,477387.6,397742.95,0,0
15,CASH_OUT,37233.51,0.0,0.0,135600.25,172833.76,0,0
570,CASH_OUT,861904.58,839768.52,0.00,0.00,679113.19,0,0
9,CASH_IN,100166.73,45688.0,145854.73,51562.0,0.0,0,0
9,CASH_OUT,15373.6,916838.7,901465.09,4989614.34,5004987.94,0,0
619,TRANSFER,701347.31,619984.79,0.00,0.00,548766.52,0,0
18,PAYMENT,14300.74,2301.0,0.0,0.0,0.0,0,0
15,CASH_OUT,53675.2,0.0,0.0,1021606.51,1956285.84,0,0
16,CASH_IN,11914.64,11248939.97,11260854.61,424011.55,412096.91,0,0
16,CASH_IN,91987.04,20547704.3,20639691.34,894761.83,802774.79,0,0
151,TRANSFER,230361.81,119335.66,0.00,0.00,230361.81,0,0
13,PAYMENT,13573.53,10092.0,0.0,0.0,0.0,0,0
17,PAYMENT,17658.59,854976.0,837317.41,0.0,0.0,0,0
19,CASH_IN,197414.31,68015.0,265429.31,364443.1,103513.32,0,0
437,TRANSFER,1047164.66,1047164.66,0.00,42926.56,1090091.22,0,0
20,CASH_OUT,212950.39,61146.0,0.0,497758.3,710708.69,0,0
10,PAYMENT,1228.89,303312.0,302083.11,0.0,0.0,0,0
17,CASH_OUT,29668.92,225.0,0.0,629460.29,659129.21,0,0
12,CASH_OUT,452734.93,439526.9,0.0,1315382.42,1749044.9,0,0
12,PAYMENT,17780.67,0.0,0.0,0.0,0.0,0,0
18,PAYMENT,8063.27,0.0,0.0,0.0,0.0,0,0
11,CASH_IN,186979.48,7106497.95,7293477.43,261714.8,74735.32,0,0
591,TRANSFER,4863106.47,4863106.47,0.0,0.0,0.0,1,0
16,TRANSFER,1021152.66,57047.08,0.0,2571663.67,3592816.33,0,0
13,CASH_OUT,144858.15,0.0,0.0,350220.23,495078.38,0,0
16,PAYMENT,6359.24,16636.16,10276.92,0.0,0.0,0,0
18,CASH_OUT,27449.26,49166.0,21716.74,0.0,27449.26,0,0
19,CASH_OUT,37202.17,0.0,0.0,2193331.71,2230533.87,0,0
307,CASH_OUT,10633407.86,13005800.59,2372392.73,0.00,10633407.86,0,0
15,PAYMENT,3600.78,2109044.55,2105443.77,0.0,0.0,0,0
677,TRANSFER,1090841.86,1161577.02,70735.16,0.00,1090841.86,0,0
13,PAYMENT,9957.66,0.0,0.0,0.0,0.0,0,0
14,CASH_OUT,241746.93,0.0,0.0,2891109.62,3616106.84,0,0
11,TRANSFER,142904.63,0.0,0.0,2411138.84,2554043.47,0,0
14,PAYMENT,14943.77,85081.08,70137.31,0.0,0.0,0,0
15,PAYMENT,19139.6,563910.59,544770.99,0.0,0.0,0,0
631,CASH_OUT,341.3,341.3,0.0,135440.48,135781.78,1,0
18,CASH_OUT,254531.48,31951.0,0.0,14773.0,268267.74,0,0
8,PAYMENT,4885.12,20536.0,15650.88,0.0,0.0,0,0
552,CASH_OUT,45116.24,45116.24,0.0,0.0,45116.24,1,0
8,PAYMENT,5384.49,36747.65,31363.16,0.0,0.0,0,0
13,PAYMENT,30542.13,0.0,0.0,0.0,0.0,0,0
576,CASH_OUT,818639.22,818639.22,0.0,256864.44,1075503.66,1,0
7,TRANSFER,850870.76,52091.0,0.0,0.0,1592418.7,0,0
18,CASH_IN,179359.9,4331426.1,4510786.0,186718.6,7358.7,0,0
13,TRANSFER,1117240.7,589.0,0.0,1482029.52,2617180.11,0,0
316,CASH_OUT,4088344.58,4088344.58,0.00,0.00,0.00,0,0
9,PAYMENT,240.48,0.0,0.0,0.0,0.0,0,0
9,PAYMENT,3086.5,63076.0,59989.5,0.0,0.0,0,0
9,CASH_OUT,82323.32,0.0,0.0,2404377.01,4144037.72,0,0
19,CASH_OUT,71566.6,0.0,0.0,1896012.97,1967579.57,0,0
17,CASH_OUT,221949.23,21317.66,0.0,885976.1,1107925.34,0,0
284,CASH_OUT,800115.05,800115.05,0.0,317406.39,1117521.44,1,0
16,CASH_OUT,247313.54,52448.0,0.0,700104.42,947417.96,0,0
19,PAYMENT,5373.46,0.0,0.0,0.0,0.0,0,0
13,CASH_IN,402117.42,109599.69,511717.12,581583.66,179466.24,0,0
10,CASH_OUT,72308.73,0.0,0.0,2916085.91,3109672.57,0,0
19,CASH_OUT,146703.08,212.0,0.0,0.0,146703.08,0,0
13,CASH_IN,57969.95,7870199.45,7928169.4,1638506.7,1580536.75,0,0
14,PAYMENT,20273.61,0.0,0.0,0.0,0.0,0,0
65,CASH_OUT,53641.52,53641.52,0.00,0.00,0.00,0,0
15,PAYMENT,5323.7,0.0,0.0,0.0,0.0,0,0
8,PAYMENT,13457.61,0.0,0.0,0.0,0.0,0,0
612,CASH_OUT,9449.88,9449.88,0.00,0.00,9449.88,0,0
12,CASH_OUT,75004.09,5005.0,0.0,943151.81,1018155.9,0,0
18,CASH_OUT,243685.68,81177.0,0.0,12907556.53,13176670.89,0,0
483,CASH_OUT,754743.27,772882.53,18139.26,202998.02,957741.29,0,0
9,TRANSFER,3902982.04,52029.0,0.0,851049.02,5307092.46,0,0
11,CASH_OUT,212337.35,0.0,0.0,5607086.97,6309091.39,0,0
719,CASH_OUT,1275897.94,987230.00,0.00,2461907.95,3662137.30,0,0
11,PAYMENT,5937.55,270715.77,264778.22,0.0,0.0,0,0
11,PAYMENT,16678.8,1565.16,0.0,0.0,0.0,0,0
13,CASH_OUT,41384.73,31683.0,0.0,102013.77,143398.5,0,0
10,TRANSFER,1138800.0,0.0,0.0,1164189.73,2065820.36,0,0
68,CASH_OUT,1208179.57,0.00,0.00,0.00,631404.53,0,0
8,CASH_IN,326475.64,2952030.62,3278506.26,6976758.29,6650282.66,0,0
18,TRANSFER,524739.09,0.0,0.0,532081.96,824723.56,0,0
692,TRANSFER,349619.91,349619.91,0.0,0.0,0.0,1,0
14,CASH_OUT,19913.51,0.0,0.0,822018.24,870992.24,0,0
441,CASH_OUT,842038.58,1500388.33,658349.75,50804.64,892843.22,0,0
19,CASH_OUT,148924.28,2238.0,0.0,210655.89,359580.17,0,0
16,CASH_OUT,200111.2,41541.0,0.0,0.0,182776.4,0,0
103,TRANSFER,407322.93,407322.93,0.00,0.00,0.00,0,0
15,CASH_IN,79274.06,53145.0,132419.06,26801.72,0.0,0,0
232,TRANSFER,4578572.68,4578572.68,0.00,0.00,4578572.68,0,0
11,CASH_OUT,200188.92,16488.0,0.0,0.0,462909.8,0,0
17,PAYMENT,12274.71,356950.92,344676.21,0.0,0.0,0,0
746,CASH_OUT,580490.37,580490.37,0.00,0.00,580490.37,0,0
11,CASH_OUT,196888.04,751341.2,554453.16,428865.73,625753.77,0,0
174,CASH_OUT,950444.42,950444.42,0.00,0.00,950444.42,0,0
19,CASH_OUT,273913.55,30175.0,0.0,0.0,273913.55,0,0
14,PAYMENT,1411.17,49024.03,47612.86,0.0,0.0,0,0
19,CASH_OUT,145966.26,0.0,0.0,169494.6,315460.86,0,0
16,PAYMENT,22250.13,81369.51,59119.38,0.0,0.0,0,0
16,PAYMENT,6857.22,0.0,0.0,0.0,0.0,0,0
13,CASH_IN,315859.43,7326256.28,7642115.71,539928.43,224069.0,0,0
14,PAYMENT,3480.81,10318.0,6837.19,0.0,0.0,0,0
10,CASH_OUT,93110.95,0.0,0.0,1503507.47,1493486.03,0,0
9,CASH_OUT,50601.86,0.0,0.0,864676.38,1413403.07,0,0
12,PAYMENT,7781.54,16074.96,8293.42,0.0,0.0,0,0
9,CASH_IN,220750.02,5989996.94,6210746.97,297852.43,77102.41,0,0
17,TRANSFER,288347.31,0.0,0.0,11554683.76,11843031.08,0,0
16,PAYMENT,7072.95,387899.01,380826.06,0.0,0.0,0,0
18,CASH_OUT,96068.72,541.0,0.0,51242.39,147311.12,0,0
76,CASH_OUT,71124.28,71124.28,0.00,0.00,0.00,0,0
697,CASH_OUT,8264775.65,11863384.16,3598608.51,0.00,8264775.65,0,0
11,CASH_IN,161801.07,1532839.17,1694640.25,395498.94,233697.86,0,0
128,TRANSFER,5853.71,7498.74,1645.03,0.00,4851.86,0,0
713,CASH_OUT,105744.30,105744.30,0.00,0.00,105744.30,0,0
383,CASH_OUT,385875.31,655097.72,269222.41,66226.44,452101.75,0,0
18,CASH_OUT,384930.9,0.0,0.0,862021.6,1539205.53,0,0
11,PAYMENT,25764.79,10043.0,0.0,0.0,0.0,0,0
19,CASH_OUT,70589.4,0.0,0.0,310694.69,381284.09,0,0
10,CASH_OUT,389276.99,0.0,0.0,2084626.19,2473903.18,0,0
19,PAYMENT,10750.37,202560.49,191810.12,0.0,0.0,0,0
19,CASH_OUT,60867.5,0.0,0.0,181880.99,242748.5,0,0
542,CASH_OUT,161804.68,161804.68,0.0,22621.89,184426.57,1,0
11,PAYMENT,30005.4,6964.0,0.0,0.0,0.0,0,0
9,CASH_IN,260039.61,700074.77,960114.38,509304.18,249264.57,0,0
19,CASH_IN,194470.39,482154.1,676624.49,8960155.9,10156531.51,0,0
249,TRANSFER,90464.65,116467.46,26002.81,0.00,90464.65,0,0
376,TRANSFER,5038455.49,5283457.46,245001.97,0.00,3209731.60,0,0
17,PAYMENT,4208.0,0.0,0.0,0.0,0.0,0,0
11,PAYMENT,30755.29,2007.0,0.0,0.0,0.0,0,0
11,TRANSFER,1608589.15,0.0,0.0,22056158.7,24524777.75,0,0
277,CASH_OUT,8121569.67,10938947.89,2817378.22,0.00,8121569.67,0,0
667,CASH_OUT,568711.32,568711.32,0.00,0.00,568711.32,0,0
16,CASH_IN,76576.16,8958349.79,9034925.95,2403603.15,2352931.58,0,0
19,PAYMENT,15069.2,123449.0,108379.8,0.0,0.0,0,0
13,CASH_IN,156227.98,205825.26,362053.24,573855.37,417627.39,0,0
9,PAYMENT,11283.64,23482.0,12198.36,0.0,0.0,0,0
570,TRANSFER,260590.10,260590.10,0.00,406018.69,406018.69,0,0
16,PAYMENT,27803.51,0.0,0.0,0.0,0.0,0,0
12,PAYMENT,2442.12,0.0,0.0,0.0,0.0,0,0
13,CASH_IN,288645.06,382195.24,670840.31,406219.38,117574.31,0,0
17,CASH_OUT,333150.38,0.0,0.0,10606187.33,10939337.71,0,0
14,CASH_IN,100439.98,7605471.37,7705911.36,425559.24,325119.26,0,0
233,CASH_OUT,833054.45,944151.45,111097.00,0.00,445918.21,0,0
7,CASH_IN,82056.31,4745824.7,4827881.01,246597.0,1542240.66,0,0
10,TRANSFER,660986.5,381504.0,0.0,1339791.08,1916398.71,0,0
15,CASH_OUT,262380.64,0.0,0.0,1444466.14,1706846.78,0,0
12,CASH_IN,32652.99,21524.0,54176.99,79891.67,47238.68,0,0
10,PAYMENT,29149.77,0.0,0.0,0.0,0.0,0,0
671,TRANSFER,10000000.0,23441041.46,13441041.46,0.0,0.0,1,0
364,TRANSFER,2045621.73,2425769.78,380148.05,0.00,2045621.73,0,0
12,CASH_OUT,2066467.64,2066467.64,0.0,194510.24,3098566.67,1,0
332,CASH_OUT,444136.17,444136.17,0.00,0.00,444136.17,0,0
17,CASH_OUT,124532.19,20108.0,0.0,77692.28,202224.47,0,0
269,TRANSFER,571605.72,571605.72,0.00,49965.74,49965.74,0,0
12,PAYMENT,53140.01,0.0,0.0,0.0,0.0,0,0
260,TRANSFER,253686.45,253686.45,0.00,920033.10,1173719.55,0,0
17,PAYMENT,19585.56,31620.01,12034.45,0.0,0.0,0,0
14,CASH_OUT,366023.87,52853.0,0.0,0.0,393438.07,0,0
12,CASH_IN,113726.18,20033.0,133759.18,0.0,0.0,0,0
15,CASH_OUT,280678.49,0.0,0.0,625932.67,906611.16,0,0
10,CASH_OUT,86332.57,0.0,0.0,437009.45,606016.61,0,0
9,PAYMENT,5191.19,848737.77,843546.58,0.0,0.0,0,0
717,TRANSFER,796276.77,796276.77,0.00,707990.09,707990.09,0,0
19,CASH_OUT,88627.07,448638.54,360011.48,320450.18,409077.24,0,0
15,CASH_OUT,251626.36,0.0,0.0,2327725.68,2579352.03,0,0
9,CASH_OUT,255325.8,0.0,0.0,2565465.84,2155989.78,0,0
15,PAYMENT,10080.83,497952.16,487871.33,0.0,0.0,0,0
18,CASH_OUT,15271.16,0.0,0.0,1363312.27,1378583.44,0,0
85,TRANSFER,2868370.75,2868370.75,0.00,4705909.31,7574280.06,0,0
18,CASH_OUT,196683.11,484028.84,287345.73,618486.57,815169.68,0,0
15,CASH_OUT,146666.02,114191.77,0.0,1146317.4,1453874.25,0,0
18,PAYMENT,1858.65,0.0,0.0,0.0,0.0,0,0
19,CASH_OUT,115001.28,11579.0,0.0,941239.56,991834.91,0,0
205,CASH_OUT,168579.65,168579.65,0.00,254976.26,423555.91,0,0
14,CASH_IN,53280.49,1533333.03,1586613.51,200581.23,280605.24,0,0
19,CASH_IN,420853.24,2553415.02,2974268.25,2866752.12,2445898.88,0,0
10,DEBIT,440.25,18568.0,18127.75,2370364.63,6110745.23,0,0
413,CASH_OUT,341441.17,341441.17,0.0,0.0,341441.17,1,0
390,CASH_OUT,4413355.98,5565318.28,1151962.30,27218683.98,31609839.27,0,0
19,CASH_IN,10334.56,406169.98,416504.55,0.0,0.0,0,0
15,CASH_OUT,82218.45,0.0,0.0,108793.46,191011.91,0,0
18,PAYMENT,11126.27,0.0,0.0,0.0,0.0,0,0
18,CASH_IN,216731.99,7966441.45,8183173.45,824793.03,608061.04,0,0
15,CASH_OUT,303397.18,117713.0,0.0,0.0,303397.18,0,0
11,CASH_OUT,30961.46,5512.0,0.0,43981.15,74942.61,0,0
19,PAYMENT,3467.83,59454.91,55987.07,0.0,0.0,0,0
19,CASH_OUT,109606.45,0.0,0.0,153745.14,263351.59,0,0
18,CASH_OUT,86181.16,0.0,0.0,1879222.23,1965403.39,0,0
15,CASH_OUT,246584.58,10840.0,0.0,287627.57,534212.15,0,0
9,DEBIT,1165.87,40451.0,39285.13,342774.5,343940.37,0,0
18,CASH_OUT,200642.28,0.0,0.0,446657.87,1025475.73,0,0
17,PAYMENT,20488.09,315202.79,294714.7,0.0,0.0,0,0
552,TRANSFER,222077.84,259610.29,37532.45,0.00,201495.47,0,0
9,PAYMENT,9346.82,104532.0,95185.18,0.0,0.0,0,0
18,CASH_OUT,61764.44,0.0,0.0,497597.33,559361.78,0,0
11,CASH_OUT,254760.47,0.0,0.0,3401471.96,3656232.43,0,0
11,PAYMENT,13697.87,1459044.09,1445346.22,0.0,0.0,0,0
9,CASH_OUT,24144.86,0.0,0.0,655301.79,1052645.92,0,0
437,CASH_OUT,2498634.01,1109765.88,0.00,3979018.81,6477652.82,0,0
11,CASH_IN,180397.54,1485596.35,1665993.89,354067.16,0.0,0,0
19,CASH_OUT,175348.12,19271.0,0.0,0.0,313691.32,0,0
13,CASH_OUT,164412.31,10857.0,0.0,1365503.29,2322905.05,0,0
19,CASH_OUT,97881.27,101246.0,3364.73,56651.0,91310.19,0,0
10,TRANSFER,124662.43,0.0,0.0,480071.89,604734.32,0,0
660,TRANSFER,14360.12,14360.12,0.0,0.0,0.0,1,0
13,CASH_IN,40192.5,158247.0,198439.5,208876.06,168683.56,0,0
19,PAYMENT,4598.86,81.0,0.0,0.0,0.0,0,0
388,CASH_OUT,8245176.75,8245176.75,0.00,4966936.54,13212113.29,0,0
742,TRANSFER,652993.91,652993.91,0.0,0.0,0.0,1,0
7,PAYMENT,13048.93,0.0,0.0,0.0,0.0,0,0
17,PAYMENT,7303.6,239040.0,231736.4,0.0,0.0,0,0
10,PAYMENT,11166.79,0.0,0.0,0.0,0.0,0,0
15,CASH_OUT,436300.81,19607.0,0.0,0.0,436300.81,0,0
20,PAYMENT,9561.77,30868.0,21306.23,0.0,0.0,0,0
18,CASH_OUT,436217.26,22107.0,0.0,117963.92,554181.18,0,0
16,CASH_OUT,176153.93,0.0,0.0,2708406.0,2884559.94,0,0
284,TRANSFER,6671874.82,7215270.22,543395.40,0.00,0.00,0,0
7,CASH_OUT,222215.17,5951.0,0.0,0.0,14639.3,0,0
17,CASH_OUT,226588.51,0.0,0.0,441736.12,523333.48,0,0
8,PAYMENT,12109.99,0.0,0.0,0.0,0.0,0,0
36,CASH_OUT,6286667.64,8058128.73,1771461.09,504374.93,6791042.57,0,0
14,CASH_OUT,138845.42,49681.0,0.0,47607.0,317819.79,0,0
1,PAYMENT,6015.17,34493.0,28477.83,0.0,0.0,0,0
12,CASH_IN,49087.88,14342.0,63429.88,287172.93,238085.04,0,0
409,CASH_OUT,25090.72,0.00,0.00,576138.59,599474.66,0,0
6,CASH_OUT,63634.16,63634.16,0.00,0.00,63634.16,0,0
12,PAYMENT,9513.28,815902.0,806388.72,0.0,0.0,0,0
17,CASH_OUT,234682.87,0.0,0.0,7656491.59,7891174.47,0,0
528,CASH_OUT,345043.59,279038.57,0.00,1431039.35,1745741.14,0,0
554,TRANSFER,69269.19,91672.37,22403.18,0.00,69269.19,0,0
86,CASH_OUT,82771.74,87302.33,4530.59,3130465.72,3140861.10,0,0
392,TRANSFER,4753390.55,4597015.62,0.00,0.00,4753390.55,0,0
108,TRANSFER,551149.60,551149.60,0.00,181934.44,181934.44,0,0
15,PAYMENT,20117.48,304359.0,284241.52,0.0,0.0,0,0
9,CASH_IN,310978.39,2900555.05,3211533.45,510600.52,0.0,0,0
11,TRANSFER,475644.25,0.0,0.0,1169565.37,1848493.05,0,0
8,CASH_OUT,291247.84,118428.16,0.0,387320.91,832702.95,0,0
202,TRANSFER,971431.96,502027.12,0.00,0.00,971431.96,0,0
492,TRANSFER,1242143.71,1367806.91,125663.20,0.00,1242143.71,0,0
15,CASH_OUT,30903.24,1517850.78,1486947.54,1855355.26,2311407.32,0,0
11,PAYMENT,17003.18,95702.0,78698.82,0.0,0.0,0,0
14,CASH_OUT,148333.09,0.0,0.0,766355.84,1322123.77,0,0
11,PAYMENT,4321.65,31317.15,26995.49,0.0,0.0,0,0
11,PAYMENT,15391.1,481959.85,466568.75,0.0,0.0,0,0
