step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
16,CASH_IN,183428.49,C237938341,6588706.2,6772134.69,C836036745,377619.63,277074.94,0,0
18,CASH_OUT,753.45,C1308208523,0.0,0.0,C1343108348,3006233.94,3200859.34,0,0
18,PAYMENT,7648.77,C1300453291,0.0,0.0,M862439205,0.0,0.0,0,0
12,CASH_IN,64405.26,C982970788,141810.0,206215.26,C342574244,136117.56,71712.31,0,0
11,CASH_IN,6650.85,C178318074,10851572.4,10858223.25,C1004058392,805170.57,818482.71,0,0
10,PAYMENT,7898.38,C903449775,200506.0,192607.62,M1960817008,0.0,0.0,0,0
16,CASH_OUT,779452.27,C493467765,0.0,0.0,C399208882,1991436.06,2770888.33,0,0
17,PAYMENT,36431.88,C503076505,6035.0,0.0,M785438075,0.0,0.0,0,0
8,PAYMENT,7855.05,C558686826,77510.46,69655.41,M1578967847,0.0,0.0,0,0
11,CASH_IN,278335.78,C2007623084,94852.0,373187.78,C1987075127,20300008.21,20021672.43,0,0
18,CASH_OUT,49834.72,C1152358015,0.0,0.0,C1917089525,1925012.36,1974847.09,0,0
9,PAYMENT,16840.83,C2005158093,0.0,0.0,M90142305,0.0,0.0,0,0
14,CASH_IN,135391.42,C1111661341,10970918.22,11106309.64,C1259896923,419894.36,284502.94,0,0
18,CASH_OUT,233774.4,C1478754479,0.0,0.0,C1090868590,553847.54,1332978.46,0,0
17,PAYMENT,16621.05,C1425545694,354386.0,337764.95,M189490075,0.0,0.0,0,0
10,TRANSFER,2038993.07,C916764906,328846.11,0.0,C1251686742,4491651.44,7473247.93,0,0
9,PAYMENT,1352.77,C1363207752,9411.0,8058.23,M1980980935,0.0,0.0,0,0
18,PAYMENT,19399.33,C1100713003,849978.89,830579.56,M1095707181,0.0,0.0,0,0
19,CASH_OUT,308567.55,C582375736,19173.0,0.0,C680832040,0.0,627534.5,0,0
20,CASH_IN,116716.29,C515975245,9023095.41,9139811.7,C750350912,339231.57,222515.28,0,0
9,CASH_IN,19917.54,C1406488467,1385284.71,1405202.25,C1227688628,578726.34,1916365.82,0,0
16,CASH_IN,49542.88,C1207374696,20326.0,69868.88,C532846772,11641.0,0.0,0,0
12,CASH_OUT,298906.01,C1958872878,0.0,0.0,C2017731546,656508.93,955414.94,0,0
19,CASH_OUT,185170.74,C1482547596,0.0,0.0,C1694398149,560787.16,745957.91,0,0
15,CASH_OUT,118290.75,C244932963,8225.0,0.0,C403937859,1389725.19,1508015.94,0,0
15,CASH_IN,217025.29,C1612248745,10250.0,227275.29,C1606212090,0.0,0.0,0,0
10,PAYMENT,23450.11,C426352399,0.0,0.0,M800914118,0.0,0.0,0,0
9,CASH_OUT,82831.69,C1537573030,53340.19,0.0,C1954751748,1053763.7,1135870.7,0,0
18,CASH_OUT,181927.68,C5066384,0.0,0.0,C1434892083,499624.94,924490.07,0,0
14,CASH_IN,128686.74,C542856148,5203491.01,5332177.75,C40162136,386644.96,257958.22,0,0
18,PAYMENT,13884.34,C1653743943,0.0,0.0,M2142666157,0.0,0.0,0,0
12,CASH_OUT,246873.96,C1753141682,0.0,0.0,C756411326,1999682.84,2246556.8,0,0
15,CASH_OUT,370383.71,C1202816908,16652.0,0.0,C2105658986,322139.34,692523.05,0,0
11,CASH_IN,108185.72,C633101467,776205.81,884391.53,C892355862,545758.32,437572.6,0,0
8,CASH_IN,91561.46,C1270546109,20282080.82,20373642.28,C2106576360,267178.5,175617.04,0,0
16,PAYMENT,10308.58,C1572802774,148446.0,138137.42,M1341499244,0.0,0.0,0,0
10,CASH_OUT,172801.82,C537144841,317.0,0.0,C1948838736,4387.0,0.0,0,0
10,CASH_OUT,299760.61,C1296202703,10217.0,0.0,C2146366450,68282.43,195823.58,0,0
1,PAYMENT,4253.87,C959055079,177672.95,173419.08,M133177937,0.0,0.0,0,0
12,PAYMENT,4332.07,C1077135132,59014.24,54682.17,M1443645249,0.0,0.0,0,0
8,CASH_OUT,133307.07,C919267054,3554.0,0.0,C1871196571,340168.72,916711.74,0,0
11,CASH_OUT,311244.46,C1798642802,0.0,0.0,C1095022331,381473.47,692717.94,0,0
7,CASH_IN,50645.06,C1009770787,7625852.08,7676497.14,C456305354,102872.0,0.0,0,0
13,PAYMENT,1921.47,C1089104868,615610.75,613689.29,M1943827483,0.0,0.0,0,0
11,CASH_OUT,95.53,C1834987445,0.0,0.0,C575182071,1129958.79,1130054.32,0,0
10,CASH_OUT,285917.05,C237575576,108.0,0.0,C1483281450,0.0,324270.22,0,0
16,CASH_OUT,222679.04,C405386483,0.0,0.0,C759746323,242955.62,465634.66,0,0
10,PAYMENT,5976.41,C163827194,21121.0,15144.59,M600750993,0.0,0.0,0,0
13,PAYMENT,20821.91,C1906595953,500951.56,480129.65,M330746175,0.0,0.0,0,0
17,CASH_OUT,24011.15,C199428518,31069.0,7057.85,C1326930245,495305.85,698078.4,0,0
14,CASH_OUT,514648.3,C1164266841,23130.04,0.0,C1337563431,979585.72,1215749.75,0,0
15,CASH_OUT,173117.85,C574430440,0.0,0.0,C505973878,10433069.48,10606187.33,0,0
9,PAYMENT,32201.19,C1069090466,51565.17,19363.98,M2072661636,0.0,0.0,0,0
11,PAYMENT,28440.73,C1677451521,0.0,0.0,M1396036051,0.0,0.0,0,0
7,PAYMENT,6670.04,C1220638447,35379.0,28708.96,M573127351,0.0,0.0,0,0
9,CASH_OUT,357374.13,C1361521401,0.0,0.0,C1925336384,1348807.53,2085859.36,0,0
19,TRANSFER,483817.99,C861112716,360.0,0.0,C1284981915,577502.55,1061320.54,0,0
16,CASH_OUT,172906.91,C1354470030,34302.0,0.0,C2108096804,280159.9,612265.21,0,0
19,CASH_IN,65247.45,C1865333586,8348280.45,8413527.9,C173972963,720873.65,672071.39,0,0
12,CASH_IN,354761.03,C1219082388,13432763.37,13787524.4,C300217820,386426.98,20733.96,0,0
14,TRANSFER,259056.8,C1402827502,0.0,0.0,C296121376,361538.02,620594.82,0,0
13,PAYMENT,828.16,C2095503153,0.0,0.0,M367274671,0.0,0.0,0,0
12,CASH_IN,215620.24,C679003006,1298680.1,1514300.35,C2048201303,5972101.62,6647696.57,0,0
13,CASH_OUT,93481.38,C65542432,4046.0,0.0,C2045275251,340039.05,433520.43,0,0
19,CASH_OUT,119322.09,C859499252,0.0,0.0,C549221039,1480004.7,2018018.77,0,0
8,TRANSFER,168576.17,C1747117837,60827.0,0.0,C207258326,0.0,554667.75,0,0
11,PAYMENT,4046.39,C1508677850,575461.24,571414.85,M922287899,0.0,0.0,0,0
17,CASH_OUT,134002.89,C812628441,92687.0,0.0,C849402164,51816.0,185818.89,0,0
12,PAYMENT,4685.48,C1742943997,51982.0,47296.52,M276220901,0.0,0.0,0,0
12,CASH_IN,204583.75,C1184545934,3905037.51,4109621.26,C575555170,1866693.6,1662109.86,0,0
17,CASH_IN,105176.33,C2131398505,10227919.79,10333096.12,C1176045015,1960759.2,1855582.87,0,0
8,CASH_IN,74046.5,C107983688,15313127.87,15387174.37,C1195471589,125890.03,51843.53,0,0
19,TRANSFER,275392.22,C2104484714,107794.0,0.0,C1569149103,64947.44,340339.65,0,0
15,CASH_OUT,312941.0,C1976779304,0.0,0.0,C282603844,1337943.72,1672824.22,0,0
16,PAYMENT,12453.73,C1697351060,0.0,0.0,M435615691,0.0,0.0,0,0
16,PAYMENT,19284.98,C592807988,506369.32,487084.34,M1660803941,0.0,0.0,0,0
13,CASH_OUT,113986.1,C74569964,0.0,0.0,C1195194841,2454423.39,2568409.49,0,0
8,PAYMENT,375.98,C1399756933,0.0,0.0,M850075443,0.0,0.0,0,0
10,CASH_OUT,143708.31,C545225261,0.0,0.0,C779978956,2335310.7,2479019.01,0,0
16,CASH_OUT,118013.84,C1938997850,0.0,0.0,C1205603525,1587248.6,2405098.24,0,0
15,CASH_OUT,228976.73,C233117122,370.0,0.0,C345501644,0.0,243660.41,0,0
20,PAYMENT,7370.98,C857359056,244324.83,236953.85,M290432803,0.0,0.0,0,0
9,CASH_OUT,163162.95,C1121896562,65739.0,0.0,C1138100509,18203.0,159722.54,0,0
16,CASH_OUT,80487.23,C1181698784,560907.1,480419.86,C1903473386,977864.04,1058351.27,0,0
9,PAYMENT,149.1,C1373409490,50679.31,50530.22,M1158381510,0.0,0.0,0,0
14,TRANSFER,659217.77,C253964976,2692.0,0.0,C1558635925,247492.06,906709.82,0,0
4,CASH_OUT,67243.37,C1352294549,714118.77,646875.4,C392292416,4330209.62,4397452.99,0,0
19,PAYMENT,18473.28,C174502269,58712.0,40238.72,M245906157,0.0,0.0,0,0
16,CASH_OUT,116194.71,C1764017387,0.0,0.0,C917342477,484780.59,105138.55,0,0
11,PAYMENT,17797.88,C670068229,0.0,0.0,M2121980174,0.0,0.0,0,0
16,CASH_OUT,206488.55,C184962293,55584.0,0.0,C22412419,0.0,206488.55,0,0
13,CASH_OUT,142716.03,C361829849,0.0,0.0,C595321552,262297.63,405013.66,0,0
15,PAYMENT,1996.36,C801566638,191003.0,189006.64,M124264001,0.0,0.0,0,0
9,CASH_IN,328547.76,C421795554,1552453.74,1881001.51,C157316544,721820.11,1085827.62,0,0
16,CASH_OUT,17282.05,C1924530539,203073.0,185790.95,C143593961,0.0,17282.05,0,0
9,CASH_OUT,320701.88,C1413369570,0.0,0.0,C1265284050,615425.85,1663699.02,0,0
10,PAYMENT,1385.65,C1285776780,154447.9,153062.25,M2119958031,0.0,0.0,0,0
17,PAYMENT,4074.47,C1013236923,198391.0,194316.53,M1945762137,0.0,0.0,0,0
18,PAYMENT,758.0,C843462136,218781.43,218023.43,M479607437,0.0,0.0,0,0
8,CASH_IN,261039.54,C264389858,24801034.77,25062074.31,C1014923261,1639676.1,1434633.69,0,0
18,PAYMENT,21597.35,C2107533106,0.0,0.0,M356850045,0.0,0.0,0,0
12,CASH_IN,268895.74,C291664975,128999.0,397894.74,C2117999483,1417445.18,1216874.65,0,0
9,CASH_IN,278491.44,C466295906,6757623.47,7036114.91,C990662375,337394.95,58903.51,0,0
16,CASH_OUT,362974.95,C638772282,0.0,0.0,C1811315507,2014323.67,3168805.67,0,0
15,CASH_OUT,209761.49,C1056094535,12619.0,0.0,C2034885808,316883.09,526644.58,0,0
13,CASH_OUT,357273.31,C1692905183,0.0,0.0,C451930660,2310889.58,2668162.89,0,0
16,CASH_OUT,205249.24,C1831610623,25662.0,0.0,C1565996144,1083951.59,1289200.83,0,0
12,PAYMENT,26670.4,C661396842,11981.0,0.0,M1100120623,0.0,0.0,0,0
17,CASH_OUT,114079.84,C1190740867,5576.0,0.0,C19320432,175386.64,970355.92,0,0
11,CASH_IN,185848.28,C461342483,7738851.46,7924699.73,C142211154,2489791.03,2431963.85,0,0
14,TRANSFER,275482.77,C1343188790,0.0,0.0,C1931169875,2789538.08,4566926.22,0,0
18,CASH_OUT,87091.47,C742448747,103118.0,16026.53,C973698465,287896.54,930356.96,0,0
19,PAYMENT,18065.23,C1973053085,67174.57,49109.34,M955804278,0.0,0.0,0,0
16,CASH_IN,167967.94,C224974041,123.0,168090.94,C1761048028,0.0,0.0,0,0
10,CASH_IN,347445.34,C1326905474,9090888.11,9438333.45,C142211154,2326525.15,2348893.81,0,0
17,CASH_OUT,247237.4,C1300890796,0.0,0.0,C1235198364,782187.25,657958.65,0,0
8,CASH_IN,153612.19,C1609987146,7551664.83,7705277.02,C2011904058,452664.66,140668.7,0,0
19,PAYMENT,15572.12,C329511493,1122.0,0.0,M2094979175,0.0,0.0,0,0
16,CASH_OUT,141412.74,C507210836,734630.28,593217.54,C1724169215,704014.2,845426.94,0,0
17,PAYMENT,121.64,C809126736,0.0,0.0,M1903231269,0.0,0.0,0,0
17,PAYMENT,653.3,C720063992,99535.0,98881.7,M275352944,0.0,0.0,0,0
17,PAYMENT,10991.52,C1801318439,0.0,0.0,M1964630865,0.0,0.0,0,0
14,PAYMENT,158.86,C1776265391,0.0,0.0,M2044262818,0.0,0.0,0,0
14,CASH_OUT,78669.7,C848223258,388839.55,310169.86,C145811242,1193528.88,4157976.52,0,0
16,CASH_OUT,317961.25,C1502678394,0.0,0.0,C1069659229,1046509.68,1364470.93,0,0
15,CASH_OUT,89588.81,C373269221,0.0,0.0,C2122261291,506710.61,361583.48,0,0
7,CASH_OUT,258522.98,C495896897,0.0,0.0,C1538961175,339544.0,0.0,0,0
15,CASH_IN,201804.46,C973009249,365.0,202169.46,C1987079899,0.0,0.0,0,0
19,PAYMENT,19020.21,C1450562535,1377.05,0.0,M689887081,0.0,0.0,0,0
16,PAYMENT,8286.16,C1919776788,0.0,0.0,M366535186,0.0,0.0,0,0
15,PAYMENT,17540.06,C316853319,33631.1,16091.04,M877479947,0.0,0.0,0,0
10,CASH_OUT,397684.44,C126954684,13029.13,0.0,C1488327317,399819.02,145256.84,0,0
15,CASH_OUT,263465.17,C997057347,210.0,0.0,C817572541,0.0,263465.17,0,0
10,CASH_OUT,612940.98,C733785234,12383.0,0.0,C2112840686,30588.0,447784.77,0,0
17,PAYMENT,6519.71,C787964846,0.0,0.0,M775860221,0.0,0.0,0,0
14,TRANSFER,199927.34,C1777392576,0.0,0.0,C2141501484,277041.19,405586.17,0,0
13,CASH_IN,132780.97,C1180799370,3364977.39,3497758.36,C1075238398,3771343.46,3638562.49,0,0
17,PAYMENT,5722.7,C1460202910,0.0,0.0,M1392468226,0.0,0.0,0,0
11,CASH_OUT,156900.31,C1612155891,0.0,0.0,C1674390925,1351954.4,1645440.66,0,0
18,CASH_OUT,92908.99,C1672363449,43454.0,0.0,C613330895,1358367.32,1451276.31,0,0
19,CASH_OUT,95965.31,C556005907,29338.0,0.0,C524698314,3128741.75,3224707.06,0,0
18,CASH_IN,273182.19,C449642571,784.0,273966.19,C1300436337,0.0,99524.66,0,0
17,TRANSFER,299315.68,C1023971372,45895.0,0.0,C556772376,60519.94,359835.62,0,0
15,CASH_IN,75653.62,C512020238,4900622.45,4976276.07,C1809373351,1465690.98,1390037.36,0,0
14,PAYMENT,11947.3,C409910804,10333.0,0.0,M1127472089,0.0,0.0,0,0
19,PAYMENT,23557.53,C981114994,3075.0,0.0,M78919188,0.0,0.0,0,0
9,PAYMENT,5983.59,C333244214,76816.0,70832.41,M225997345,0.0,0.0,0,0
12,PAYMENT,24442.34,C1529171384,2607.0,0.0,M1534731067,0.0,0.0,0,0
19,PAYMENT,601.08,C673093191,107064.0,106462.92,M715108619,0.0,0.0,0,0
17,PAYMENT,803.25,C637294076,0.0,0.0,M1986130635,0.0,0.0,0,0
8,PAYMENT,7704.57,C2045214118,0.0,0.0,M1861284426,0.0,0.0,0,0
17,CASH_IN,52614.99,C674543068,669.0,53283.99,C1867031196,2098.0,0.0,0,0
18,CASH_OUT,88741.11,C1913997697,57178.0,0.0,C1484798121,677252.81,824686.31,0,0
14,CASH_OUT,199877.65,C1919803995,49912.08,0.0,C2003747638,285015.97,197825.76,0,0
19,PAYMENT,2621.53,C1390627526,185.0,0.0,M228100796,0.0,0.0,0,0
14,PAYMENT,2324.43,C1984693865,29865.0,27540.57,M1988640369,0.0,0.0,0,0
14,CASH_OUT,290839.8,C1157415022,349.0,0.0,C1575164727,16690.0,1655353.9,0,0
9,CASH_IN,22374.36,C816427759,207717.0,230091.36,C977214343,0.0,0.0,0,0
15,CASH_OUT,53315.73,C521631642,75055.0,21739.27,C1133846087,4698.65,664115.29,0,0
17,CASH_OUT,11481.76,C1685290105,0.0,0.0,C567213165,1661433.72,1857966.61,0,0
18,CASH_OUT,431638.83,C1939321437,0.0,0.0,C2066316861,674678.24,983287.99,0,0
16,PAYMENT,14554.22,C833462752,62267.0,47712.78,M455852921,0.0,0.0,0,0
12,CASH_IN,121193.22,C1868190303,5194046.05,5315239.26,C1724169215,332574.56,211381.34,0,0
10,PAYMENT,1634.81,C230257653,22280.0,20645.19,M662180139,0.0,0.0,0,0
9,PAYMENT,561.69,C2131090408,0.0,0.0,M647789084,0.0,0.0,0,0
15,CASH_OUT,75019.78,C2136637578,116749.32,41729.53,C635620837,0.0,75019.78,0,0
14,PAYMENT,13868.67,C1770225019,53261.0,39392.33,M972180840,0.0,0.0,0,0
15,CASH_IN,168800.57,C1226756442,1337439.86,1506240.43,C35014971,200879.54,32078.97,0,0
10,CASH_OUT,281006.34,C1017490553,0.0,0.0,C1809457826,943732.45,2036529.82,0,0
19,PAYMENT,462.61,C1709702018,0.0,0.0,M827507461,0.0,0.0,0,0
11,CASH_OUT,101251.84,C1739051630,0.0,0.0,C117108994,345852.09,802874.42,0,0
12,CASH_OUT,173719.77,C1260397665,0.0,0.0,C739289034,3464881.2,3530112.0,0,0
19,PAYMENT,3463.14,C474586017,0.0,0.0,M1967892724,0.0,0.0,0,0
16,PAYMENT,12575.18,C3907860,214640.0,202064.82,M1525964738,0.0,0.0,0,0
17,PAYMENT,32488.71,C887813191,40963.0,8474.29,M1034830767,0.0,0.0,0,0
16,PAYMENT,19409.94,C232883521,0.0,0.0,M1216826442,0.0,0.0,0,0
14,CASH_IN,297786.15,C446377552,1695823.77,1993609.92,C1192523447,305376.84,0.0,0,0
11,CASH_OUT,206960.47,C742003546,0.0,0.0,C422007654,2169575.21,2376535.68,0,0
12,PAYMENT,8512.95,C2021914520,653818.58,645305.63,M511444693,0.0,0.0,0,0
18,CASH_OUT,132653.34,C300387816,4180.0,0.0,C932389355,12656.0,145309.34,0,0
10,PAYMENT,42379.62,C2086288844,532002.62,489623.01,M1599110176,0.0,0.0,0,0
14,PAYMENT,23372.42,C1401163100,1077.0,0.0,M1278703304,0.0,0.0,0,0
15,CASH_OUT,53184.33,C1866829574,1116.0,0.0,C1061720437,0.0,53184.33,0,0
14,CASH_IN,180120.07,C1141082303,3051568.07,3231688.15,C1760428552,2256060.1,2126219.2,0,0
16,TRANSFER,1299332.99,C485321037,111239.25,0.0,C562792191,3389928.04,4716448.2,0,0
15,PAYMENT,9724.23,C966880468,107914.24,98190.01,M2140366291,0.0,0.0,0,0
14,PAYMENT,6520.1,C1470825152,336904.1,330384.0,M850360087,0.0,0.0,0,0
16,PAYMENT,14647.09,C1994170994,137039.47,122392.38,M1679318106,0.0,0.0,0,0
11,CASH_OUT,102583.6,C205362048,0.0,0.0,C1593413439,415916.18,571972.53,0,0
11,PAYMENT,4507.41,C2030839307,0.0,0.0,M278744968,0.0,0.0,0,0
15,PAYMENT,3157.78,C1566341711,0.0,0.0,M212486396,0.0,0.0,0,0
11,TRANSFER,610694.38,C1808473994,0.0,0.0,C1737677071,788140.63,2250424.48,0,0
17,CASH_OUT,292940.38,C575865536,0.0,0.0,C511944470,428453.3,721393.68,0,0
14,CASH_OUT,158766.95,C393668021,0.0,0.0,C1283946940,4443616.55,4602383.5,0,0
19,CASH_OUT,200931.6,C1091735003,29559.0,0.0,C1719452751,35864.0,0.0,0,0
16,CASH_OUT,293241.7,C1727460601,10666.0,0.0,C872592585,2387533.16,2278754.36,0,0
10,PAYMENT,15020.68,C1632675467,1420118.62,1405097.94,M1204877222,0.0,0.0,0,0
14,PAYMENT,4677.16,C653365358,0.0,0.0,M1227321457,0.0,0.0,0,0
10,CASH_IN,48321.98,C24612826,11381.0,59702.98,C381110949,460.55,0.0,0,0
14,CASH_OUT,109943.97,C781846967,336139.76,226195.8,C1968105009,2158745.27,1982810.13,0,0
11,PAYMENT,5461.89,C76985436,0.0,0.0,M1924497855,0.0,0.0,0,0
10,CASH_IN,26843.86,C868077287,7069690.6,7096534.46,C1763052044,1409992.3,1798009.18,0,0
17,PAYMENT,11894.82,C629062769,0.0,0.0,M824937776,0.0,0.0,0,0
15,CASH_OUT,5521.7,C70837369,32183.0,26661.3,C1717186396,0.0,5521.7,0,0
19,CASH_IN,47078.39,C495125443,4055184.19,4102262.58,C494071056,247553.95,200475.56,0,0
11,CASH_IN,48189.24,C1309273637,1790875.84,1839065.07,C1741966057,81350.1,33160.87,0,0
18,CASH_IN,43796.87,C1176461056,407111.6,450908.47,C1377356584,1216364.05,1172567.17,0,0
18,PAYMENT,13291.61,C1122334187,0.0,0.0,M2121827309,0.0,0.0,0,0
8,CASH_OUT,18973.51,C1880580432,0.0,0.0,C533866202,194725.89,0.0,0,0
19,CASH_IN,450207.99,C80567304,10953411.63,11403619.62,C13635577,2221402.42,2111786.13,0,0
17,CASH_OUT,170176.61,C207495507,613317.29,443140.68,C450391449,1458438.12,1628614.73,0,0
16,CASH_IN,399615.78,C335283541,52644.0,452259.78,C2144807922,0.0,0.0,0,0
17,TRANSFER,844798.35,C1018625390,0.0,0.0,C751389024,1414206.6,2259004.95,0,0
17,PAYMENT,30355.2,C508719112,30662.0,306.8,M1948760295,0.0,0.0,0,0
7,TRANSFER,138313.31,C1310508171,0.0,0.0,C1251686742,347091.08,1311387.88,0,0
18,CASH_OUT,66602.21,C222193745,13072.0,0.0,C1330989747,3058315.63,3124917.84,0,0
14,CASH_OUT,75940.82,C1895664189,664.0,0.0,C144931946,6305914.31,6393100.02,0,0
10,PAYMENT,12189.0,C1992981570,0.0,0.0,M811340414,0.0,0.0,0,0
13,CASH_IN,107889.63,C829925092,6265166.5,6373056.13,C79084498,427078.42,319188.79,0,0
10,PAYMENT,7843.03,C1380032189,0.0,0.0,M649550338,0.0,0.0,0,0
12,CASH_OUT,72213.19,C1234430454,0.0,0.0,C101081685,308161.43,342807.41,0,0
15,CASH_IN,84033.02,C344201910,2165836.82,2249869.85,C1164332539,1740038.25,1852143.35,0,0
20,CASH_IN,174798.75,C1761009191,13262.0,188060.75,C1016426304,150593.17,0.0,0,0
8,CASH_OUT,181349.5,C1363458668,0.0,0.0,C118648358,288525.15,948711.06,0,0
19,TRANSFER,297706.73,C1135888487,0.0,0.0,C1005294338,3129419.69,3427126.42,0,0
15,CASH_OUT,35480.57,C542541858,3085.0,0.0,C255084249,839947.39,875427.95,0,0
11,CASH_OUT,203875.43,C2004356132,134.0,0.0,C1909980774,18352.0,145543.74,0,0
6,CASH_OUT,118961.45,C642086628,0.0,0.0,C194746285,379513.27,498474.72,0,0
15,TRANSFER,885640.38,C874041253,0.0,0.0,C275525098,3310720.63,4196361.01,0,0
10,PAYMENT,6622.56,C350683345,80554.0,73931.44,M631420533,0.0,0.0,0,0
12,CASH_IN,132248.58,C807800359,8952048.8,9084297.38,C829610481,1328142.65,1624968.65,0,0
14,PAYMENT,12133.48,C1368046593,11316.0,0.0,M1960693321,0.0,0.0,0,0
14,TRANSFER,46864.69,C1611983785,0.0,0.0,C1210180003,1127392.81,1939665.37,0,0
8,CASH_OUT,566419.35,C1168784987,106216.0,0.0,C1245442940,44286.9,608336.53,0,0
19,PAYMENT,6242.22,C724906108,31968.45,25726.23,M641774933,0.0,0.0,0,0
8,PAYMENT,2851.39,C867482542,74103.7,71252.31,M237639235,0.0,0.0,0,0
16,CASH_OUT,58063.2,C1593405021,0.0,0.0,C605008933,1740405.53,1819128.63,0,0
19,PAYMENT,21553.87,C1212829067,152917.48,131363.61,M1329253269,0.0,0.0,0,0
15,PAYMENT,3541.43,C1878845103,53189.59,49648.16,M389919733,0.0,0.0,0,0
1,PAYMENT,2716.67,C586917260,11831.07,9114.4,M2122991287,0.0,0.0,0,0
7,CASH_IN,10781.11,C676538195,5591.0,16372.11,C1825992554,0.0,314551.85,0,0
19,CASH_IN,5912.3,C490691422,21587.0,27499.3,C533510012,210728.88,204816.58,0,0
11,CASH_OUT,200188.92,C628802286,16488.0,0.0,C452936904,0.0,462909.8,0,0
10,CASH_IN,523153.45,C2008339739,630.0,523783.45,C1171953426,21918.94,0.0,0,0
15,PAYMENT,6138.07,C834662038,0.0,0.0,M331672240,0.0,0.0,0,0
14,CASH_IN,70585.57,C1352428661,167204.0,237789.57,C2135660427,37862.95,0.0,0,0
11,CASH_OUT,302650.66,C1220063255,0.0,0.0,C388949607,703869.49,1006520.14,0,0
19,CASH_IN,51950.16,C354858912,31303.0,83253.16,C1244093207,2011169.01,1959218.84,0,0
9,PAYMENT,18775.41,C626743458,638371.63,619596.22,M496050491,0.0,0.0,0,0
9,PAYMENT,2338.08,C2130805365,578532.69,576194.61,M732911604,0.0,0.0,0,0
8,PAYMENT,24550.65,C173981161,62689.5,38138.84,M704991337,0.0,0.0,0,0
7,PAYMENT,11152.32,C470819809,52864.0,41711.68,M2091512081,0.0,0.0,0,0
13,PAYMENT,18253.39,C420253655,2052167.87,2033914.48,M357311880,0.0,0.0,0,0
13,PAYMENT,26672.65,C803721990,49692.0,23019.35,M760202534,0.0,0.0,0,0
15,CASH_IN,16277.03,C1374293441,11836699.8,11852976.83,C15870227,10498201.03,10481924.0,0,0
17,PAYMENT,7045.19,C2047321443,0.0,0.0,M477909906,0.0,0.0,0,0
16,CASH_OUT,201497.89,C623826166,41420.0,0.0,C943586790,0.0,201497.89,0,0
14,CASH_OUT,374181.38,C1341303884,506698.23,132516.85,C1928995349,2609505.19,2983686.57,0,0
15,CASH_IN,158679.16,C489683045,562483.5,721162.66,C362177417,0.0,0.0,0,0
13,PAYMENT,8403.93,C1772583170,0.0,0.0,M2024690671,0.0,0.0,0,0
15,CASH_IN,152266.96,C665574939,1033077.69,1185344.65,C1721892488,3139639.43,2987372.47,0,0
16,PAYMENT,21227.38,C645047459,57017.78,35790.4,M520956294,0.0,0.0,0,0
18,PAYMENT,10219.85,C838107605,28743.0,18523.15,M619494301,0.0,0.0,0,0
9,PAYMENT,11991.7,C837439771,313891.75,301900.06,M1456772642,0.0,0.0,0,0
14,PAYMENT,1560.29,C960003086,22376.0,20815.71,M962787702,0.0,0.0,0,0
9,TRANSFER,1648363.09,C179050848,60257.55,0.0,C1372520401,323762.01,3275750.68,0,0
16,CASH_OUT,262629.08,C1959275596,131099.0,0.0,C2041049568,1650904.92,1913534.0,0,0
13,CASH_IN,247845.01,C399812639,13603.0,261448.01,C273791087,51684.99,0.0,0,0
18,CASH_OUT,21400.21,C1771671617,189.0,0.0,C1946746502,134966.0,0.0,0,0
11,PAYMENT,2632.71,C1804538439,0.0,0.0,M965763992,0.0,0.0,0,0
15,CASH_OUT,200375.06,C1579252305,174.0,0.0,C1151263496,546907.54,747282.59,0,0
9,CASH_OUT,45229.3,C1740637085,0.0,0.0,C29564719,109633.08,379857.26,0,0
19,CASH_IN,317793.06,C1499784434,6081.0,323874.06,C1035690599,32578.38,0.0,0,0
18,PAYMENT,21582.26,C148067917,12041.0,0.0,M978926849,0.0,0.0,0,0
13,CASH_IN,5432.78,C1481060059,6220240.07,6225672.86,C415155691,265708.55,260275.77,0,0
17,CASH_OUT,74614.82,C935269005,160434.0,85819.18,C1692840989,405274.94,479889.76,0,0
15,CASH_OUT,41585.26,C1668450500,0.0,0.0,C1422135010,189714.26,231299.52,0,0
14,PAYMENT,6523.74,C800932873,206365.72,199841.98,M679496781,0.0,0.0,0,0
6,CASH_IN,224632.6,C1039159201,4242168.6,4466801.19,C1504109395,1888133.08,2554285.76,0,0
10,PAYMENT,3915.62,C266945917,1784151.17,1780235.54,M1341572033,0.0,0.0,0,0
18,PAYMENT,8191.9,C1375299632,0.0,0.0,M914540630,0.0,0.0,0,0
18,CASH_IN,206615.41,C1462492886,374.0,206989.41,C366322706,22168711.28,21962095.87,0,0
19,PAYMENT,10730.06,C710320458,27465.0,16734.94,M448611283,0.0,0.0,0,0
11,PAYMENT,26738.66,C1966217729,539399.99,512661.33,M559978466,0.0,0.0,0,0
15,PAYMENT,299.44,C28376853,49676.0,49376.56,M1938151920,0.0,0.0,0,0
10,CASH_IN,190689.65,C316122013,5612348.36,5803038.01,C763877378,2210381.44,2019691.79,0,0
15,CASH_OUT,266366.25,C956243301,19905.0,0.0,C805441218,137221.7,403587.95,0,0
16,CASH_IN,107762.2,C46734224,1926021.6,2033783.8,C1230197952,173726.9,676164.17,0,0
